model_n,state_count,target_event_count,rho_target_model,first_peak_continuous,eps_model,oracle_cost_norm,k_star,p_eff,normalized_cost,evidence_label
12,4096,1,0.000244140625,49.76343700822132,0.0,0.5,37,0.849160472840825,56.5,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0,6.727171322029715,37,0.849160472840825,286.90533891509943,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0,8.35419025941931,37,0.849160472840825,347.10503959851445,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0,10.374716437208077,37,0.849160472840825,421.86450817669885,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0,12.883922655594034,37,0.849160472840825,514.7051382569792,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0,16.0,37,0.849160472840825,630.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,0.5,32,0.5638689845683144,49.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,0.620928906036742,32,0.5638689845683144,52.869724993175744,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,0.7711054127039704,32,0.5638689845683144,57.675373206527055,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,0.9576032806985736,32,0.5638689845683144,63.64330498235435,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,1.189207115002721,32,0.5638689845683144,71.05462768008707,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,1.4768261459394993,32,0.5638689845683144,80.25843667006399,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,1.8340080864093424,32,0.5638689845683144,91.68825876509896,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,2.2775772695133836,32,0.5638689845683144,105.88247262442827,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,2.8284271247461903,32,0.5638689845683144,123.50966799187809,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,3.5125043207466,32,0.5638689845683144,145.4001382638912,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,4.362030930661032,32,0.5638689845683144,172.584989781153,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,5.41702218774757,32,0.5638689845683144,206.34471000792223,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,6.727171322029715,32,0.5638689845683144,248.26948230495088,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,8.35419025941931,32,0.5638689845683144,300.3340883014179,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,10.374716437208077,32,0.5638689845683144,364.99092599065847,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,12.883922655594034,32,0.5638689845683144,445.2855249790091,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00025,16.0,32,0.5638689845683144,545.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,0.5,28,0.39126322960158244,43.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,0.620928906036742,28,0.39126322960158244,46.38600936902878,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,0.7711054127039704,28,0.39126322960158244,50.59095155571117,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,0.9576032806985736,28,0.39126322960158244,55.812891859560054,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,1.189207115002721,28,0.39126322960158244,62.297799220076186,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,1.4768261459394993,28,0.39126322960158244,70.351132086306,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,1.8340080864093424,28,0.39126322960158244,80.3522264194616,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,2.2775772695133836,28,0.39126322960158244,92.77216354637474,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,2.8284271247461903,28,0.39126322960158244,108.19595949289332,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,3.5125043207466,28,0.39126322960158244,127.35012098090479,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,4.362030930661032,28,0.39126322960158244,151.13686605850887,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,5.41702218774757,28,0.39126322960158244,180.67662125693195,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,6.727171322029715,28,0.39126322960158244,217.360797016832,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,8.35419025941931,28,0.39126322960158244,262.9173272637407,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,10.374716437208077,28,0.39126322960158244,319.49206024182615,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,12.883922655594034,28,0.39126322960158244,389.74983435663296,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0005,16.0,28,0.39126322960158244,477.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,0.5,25,0.28496424374379525,38.5,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,0.620928906036742,25,0.28496424374379525,41.52322265091855,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,0.7711054127039704,25,0.28496424374379525,45.27763531759926,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,0.9576032806985736,25,0.28496424374379525,49.940082017464334,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,1.189207115002721,25,0.28496424374379525,55.73017787506802,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,1.4768261459394993,25,0.28496424374379525,62.92065364848749,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,1.8340080864093424,25,0.28496424374379525,71.85020216023356,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,2.2775772695133836,25,0.28496424374379525,82.9394317378346,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,2.8284271247461903,25,0.28496424374379525,96.71067811865476,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,3.5125043207466,25,0.28496424374379525,113.81260801866499,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,4.362030930661032,25,0.28496424374379525,135.0507732665258,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,5.41702218774757,24,0.2736456785956907,155.00853250594167,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,6.727171322029715,24,0.2736456785956907,186.45211172871316,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,8.35419025941931,24,0.2736456785956907,225.50056622606343,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,10.374716437208077,24,0.2736456785956907,273.99319449299384,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,12.883922655594034,24,0.2736456785956907,334.2141437342568,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00075,16.0,24,0.2736456785956907,409.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,0.5,22,0.20972190805816934,34.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,0.620928906036742,22,0.20972190805816934,36.660435932808326,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,0.7711054127039704,22,0.20972190805816934,39.96431907948735,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,0.9576032806985736,22,0.20972190805816934,44.067272175368615,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,1.189207115002721,22,0.20972190805816934,49.16255653005986,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,1.4768261459394993,22,0.20972190805816934,55.490175210668994,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,1.8340080864093424,22,0.20972190805816934,63.34817790100554,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,2.2775772695133836,22,0.20972190805816934,73.10669992929444,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,2.8284271247461903,22,0.20972190805816934,85.22539674441619,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,3.5125043207466,22,0.20972190805816934,100.2750950564252,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,4.362030930661032,22,0.20972190805816934,118.96468047454269,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,5.41702218774757,21,0.2002676529042366,135.75746594269896,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,6.727171322029715,21,0.2002676529042366,163.27059776262402,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,8.35419025941931,21,0.2002676529042366,197.43799544780552,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,10.374716437208077,21,0.2002676529042366,239.86904518136961,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,12.883922655594034,21,0.2002676529042366,292.5623757674747,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.001,16.0,21,0.2002676529042366,358.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,0.5,19,0.15475370766715912,29.5,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,0.620928906036742,19,0.15475370766715912,31.797649214698097,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,0.7711054127039704,19,0.15475370766715912,34.65100284137544,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,0.9576032806985736,19,0.15475370766715912,38.194462333272895,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,1.189207115002721,19,0.15475370766715912,42.594935185051696,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,1.4768261459394993,19,0.15475370766715912,48.059696772850494,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,1.8340080864093424,19,0.15475370766715912,54.84615364177751,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,2.2775772695133836,19,0.15475370766715912,63.27396812075429,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,2.8284271247461903,19,0.15475370766715912,73.74011537017762,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,3.5125043207466,19,0.15475370766715912,86.7375820941854,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,4.362030930661032,19,0.15475370766715912,102.8785876825596,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,5.41702218774757,19,0.15475370766715912,122.92342156720383,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,6.727171322029715,19,0.15475370766715912,147.81625511856458,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,8.35419025941931,19,0.15475370766715912,178.7296149289669,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,10.374716437208077,19,0.15475370766715912,217.11961230695346,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,12.883922655594034,19,0.15475370766715912,264.7945304562867,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00125,16.0,19,0.15475370766715912,324.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,0.5,17,0.12030792011400512,26.5,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,0.620928906036742,17,0.12030792011400512,28.555791402624614,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,0.7711054127039704,17,0.12030792011400512,31.1087920159675,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,0.9576032806985736,17,0.12030792011400512,34.27925577187575,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,1.189207115002721,17,0.12030792011400512,38.216520955046256,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,1.4768261459394993,17,0.12030792011400512,43.10604448097149,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,1.8340080864093424,17,0.12030792011400512,49.17813746895882,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,2.2775772695133836,17,0.12030792011400512,56.718813581727524,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,2.8284271247461903,17,0.12030792011400512,66.08326112068524,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,3.5125043207466,17,0.12030792011400512,77.7125734526922,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,4.362030930661032,17,0.12030792011400512,92.15452582123754,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,5.41702218774757,17,0.12030792011400512,110.08937719170868,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,6.727171322029715,17,0.12030792011400512,132.36191247450515,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,8.35419025941931,17,0.12030792011400512,160.02123441012827,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,10.374716437208077,17,0.12030792011400512,194.3701794325373,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,12.883922655594034,17,0.12030792011400512,237.02668514509858,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0015,16.0,17,0.12030792011400512,290.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,0.5,16,0.09959941577174701,25.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,0.620928906036742,15,0.09361692250700324,25.31393359055113,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,0.7711054127039704,15,0.09361692250700324,27.566581190559557,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,0.9576032806985736,15,0.09361692250700324,30.3640492104786,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,1.189207115002721,15,0.09361692250700324,33.83810672504081,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,1.4768261459394993,15,0.09361692250700324,38.152392189092495,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,1.8340080864093424,15,0.09361692250700324,43.51012129614014,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,2.2775772695133836,15,0.09361692250700324,50.16365904270075,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,2.8284271247461903,15,0.09361692250700324,58.42640687119285,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,3.5125043207466,15,0.09361692250700324,68.687564811199,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,4.362030930661032,15,0.09361692250700324,81.43046395991547,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,5.41702218774757,15,0.09361692250700324,97.25533281621355,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,6.727171322029715,15,0.09361692250700324,116.90756983044572,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,8.35419025941931,15,0.09361692250700324,141.31285389128965,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,10.374716437208077,15,0.09361692250700324,171.62074655812117,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,12.883922655594034,15,0.09361692250700324,209.2588398339105,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.00175,16.0,15,0.09361692250700324,256.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,0.5,14,0.0779245569921312,22.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,0.620928906036742,14,0.0779245569921312,23.69300468451439,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,0.7711054127039704,14,0.0779245569921312,25.795475777855586,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,0.9576032806985736,14,0.0779245569921312,28.406445929780027,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,1.189207115002721,14,0.0779245569921312,31.648899610038093,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,1.4768261459394993,14,0.0779245569921312,35.675566043153,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,1.8340080864093424,14,0.0779245569921312,40.6761132097308,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,2.2775772695133836,14,0.0779245569921312,46.88608177318737,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,2.8284271247461903,14,0.0779245569921312,54.59797974644666,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,3.5125043207466,14,0.0779245569921312,64.1750604904524,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,4.362030930661032,14,0.0779245569921312,76.06843302925444,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,5.41702218774757,14,0.0779245569921312,90.83831062846598,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,6.727171322029715,14,0.0779245569921312,109.180398508416,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,8.35419025941931,14,0.0779245569921312,131.95866363187034,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,10.374716437208077,14,0.0779245569921312,160.24603012091308,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,12.883922655594034,13,0.07238920473832099,181.49099452272245,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.002,16.0,13,0.07238920473832099,222.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,0.5,13,0.06517377619642828,20.5,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,0.620928906036742,13,0.06517377619642828,22.072075778477647,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,0.7711054127039704,13,0.06517377619642828,24.024370365151615,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,0.9576032806985736,13,0.06517377619642828,26.448842649081456,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,1.189207115002721,13,0.06517377619642828,29.45969249503537,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,1.4768261459394993,13,0.06517377619642828,33.19873989721349,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,1.8340080864093424,13,0.06517377619642828,37.84210512332145,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,2.2775772695133836,12,0.060291678992490494,40.330927234160605,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,2.8284271247461903,12,0.060291678992490494,46.941125496954285,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,3.5125043207466,12,0.060291678992490494,55.150051848959194,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,4.362030930661032,12,0.060291678992490494,65.34437116793238,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,5.41702218774757,12,0.060291678992490494,78.00426625297084,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,6.727171322029715,12,0.060291678992490494,93.72605586435658,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,8.35419025941931,12,0.060291678992490494,113.25028311303171,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,10.374716437208077,12,0.060291678992490494,137.49659724649692,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,12.883922655594034,12,0.060291678992490494,167.6070718671284,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0022500000000000003,16.0,12,0.060291678992490494,205.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0025,0.5,12,0.05469072319041888,19.0,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0025,0.620928906036742,12,0.05469072319041888,20.451146872440905,analytical threshold-event sensitivity; not Max-Cut ground truth
12,4096,1,0.000244140625,49.76343700822132,0.0025,0.7711054127039704,12,0.05469072319041888,22.253264952447644,analytical threshold-event sensitivity; not Max-Cut ground truth
